ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
0.07147676886069551,0.009115468522150397,0.0387208500936325,-0.017562155371273556,0.205567460778879,0.003651195990949886,-0.007579635323866583,0.008809813344609237,7.9240217569998e-05
0.00248785764084481,-0.027366371980410985,0.0006514880854446782,-0.004617948038690946,-0.05443281337654057,-0.021252163037935694,-0.025846199483663488,-0.008252985000603725,-0.02483624498099729
-0.06257351529253369,0.020744664172957283,-0.035996532916423254,-0.015245929255789754,-0.0053821312456318856,-0.003636136283608022,0.003534988562095714,-0.00735765903539208,-0.008493572176268338
-0.09366070933863793,-0.006816096523058523,-0.04674869820095382,-0.017323435019711727,-0.02769818870449502,0.01846349511126138,0.04254809362195895,0.0005805429553665245,-0.01761733093262635
0.01859875217148092,0.08043952891676515,0.05836932042267383,0.028599209348952163,0.08129338347745997,0.005291716774802629,0.007902200978509605,-0.03770009342224877,-0.0006233134238130544
0.03265150414165214,0.000760778152694484,0.005276077454523095,-0.01918059660683319,0.0057415109711465365,0.07376534862132632,0.04650166523361894,0.012294816901328273,0.007081736469108257
-0.026820302383941626,-0.014920815044725064,-0.004993515297714422,0.007992869909937441,-0.028780083961245418,-0.02746037373697371,-0.03392235019809991,-0.029263035532792,-0.0019682369544859746
0.023346295779746597,0.008665716227610745,-0.013205446641427638,-0.01044776791934034,-0.019958444635378044,0.056994300160641116,-0.03821399634902315,0.0330043673229753,0.03609301596794917
-0.036249214543602186,-0.00781362297090363,0.0041183384166414245,0.011486195580884678,-0.014877904543883679,0.033383354813739496,0.004332963458833858,0.020183626318056657,0.04004202899995773
-0.1464442488257518,-0.030589111388912,0.0014239367141894725,-0.019243734125658836,-0.06814638015849446,-0.016155961740934553,0.02968283842566241,-0.0011300729017376969,0.005963588204057124
0.02283256554518683,-0.019127031447769203,0.00750046632096925,-0.013101048356415953,0.024681247480901402,-0.012906967251366114,0.0030780048792129,0.020090376784155917,0.02965692276525768
0.03969670368102741,-0.0011167526438241226,-0.006002837133538162,-0.051356160521285214,0.1048857631891543,0.01896898758102607,-0.007796287018898331,-0.03332367327609116,0.060633248933023645
0.06533918120292363,0.004358520012560325,0.022389361799880877,-0.01457484367722588,0.04320847115973879,0.05234567626123826,0.029736520512260108,0.04160576460812676,-0.03114413880652267
0.01497171372317171,-0.023939992612670262,-0.007245756664575973,-0.031565357149997114,-0.03747600195607246,-0.012059289522403227,-0.013610537319640115,-0.011367931771649643,0.006749531314239526
-0.07943771111227857,-6.295091957455391e-05,-0.06393136195595787,-0.04173942663407748,-0.024665560840545234,-0.010575747079263873,-0.004456574146833569,-0.01408938630810694,-0.0010658776022250682
-0.0022469013728610198,-0.05027671927304794,-0.0023037052385304585,-0.03200524576859854,-0.03137499322572088,-0.023936749530661022,-0.007576262363060263,-0.0026602030034126715,-0.0076919492538659595
0.04999519144465843,-0.00011487207232969823,0.006850715936951368,-0.008985983744530912,0.05969318435015213,0.08764601201039635,-0.0065217673421222744,0.021403964974266092,0.03210367369339853
-0.1787559234701201,0.0327793429640822,-0.014263852579299827,-0.041475742597831204,-0.003480740801864968,0.013914372273583438,0.014818454171977026,0.01688380669774888,-0.0005434775828137006
0.004282470438094972,-0.02580313427273261,-0.03305477500924939,-0.013058956962532632,-0.029557345926070594,-0.020336676912638105,-0.009017448923567898,0.007715905704726808,-0.005467692743709243
0.011119858662680967,-0.00819502904625643,0.033023498915526396,0.027760187573283343,-0.03573748673486386,-0.01759946143210582,-0.018607047759991356,0.010218306372668538,-0.0006924996266672173
-0.03112149321487031,0.002644733648367894,-0.005655592978617387,0.0075051400979229315,-0.05915414090453796,-0.0016600602472751993,-0.003163796659258151,-0.01348996360375862,-0.04855580439271903
0.010201053662020964,-0.04531202484413189,-0.00159151037579682,-0.03059399393311846,-0.027407420643185947,-0.007850300447507483,-0.013068706767077606,0.005717143396014273,-0.012697569025609673
0.018354645374278635,-0.03190567004499657,0.04874000243034865,0.005188205743627265,0.02267420499568457,0.00016152285266124574,0.04162190538423784,0.008103709252040982,0.0942324902138098
0.046614492555330095,-0.03942244748981332,0.004786755767828464,0.06172204082828391,0.003294503124518942,0.051272995212785874,-0.006887112585807669,-0.0036328798621632114,0.018658612126447247
0.04504471905228648,-0.007601067259850941,-0.015641899300877345,-0.021273270500214193,-0.029842541513470062,0.029094507189668117,-0.004884433694534752,-0.01592609751080772,-0.006632243592090442
0.013104552051290245,-0.023900497781143292,-0.05258274426134547,-0.004688102686397342,-0.023646654966011583,-0.026575967206296555,-0.008086941527141938,0.016779004493208953,-0.010951490935856178
0.019527799383308606,-0.05681576487202924,0.0022296367686043274,-0.026618193980995828,0.04541188964186694,-0.0365503094518802,0.007567435470982986,-0.0011197608760127608,0.0024656255549236686
-0.03930037247672855,-0.022674960810903536,-0.007239345617726588,0.006710106837503428,0.005269975341426115,0.002655208973189956,0.00026157514248165956,-0.009369023506576543,-0.034939848907889245
0.024621012923615966,0.030831833177099536,0.08951675398867337,0.04115633434744798,-0.01603835047842999,0.00363489241488777,0.012337608739175068,-0.00023996821164586546,-0.0003344181879462449
0.031844672957554526,-0.003957627610585871,-0.003857382920210639,0.015658410556055616,-0.029935457363864378,0.00013040782982902548,-0.008455871464049578,-0.028526440020453396,0.005864929631166138
-0.010317847725895718,-0.004511357501010334,-0.010191646522939274,0.010609938371515052,-0.015054428399475819,0.0489146251353869,0.04020999452228012,0.06773273542619315,-0.011575681022481854
-0.038580521392644146,0.022302836974278165,-0.017013366208612282,-0.028069085653311857,-0.024050699326583044,0.015986300433914333,-0.02766975899139276,0.010939745679611557,-0.011537139004240568
-0.014288123828180876,-0.020888224909096482,-0.025632971132004027,-0.03726889503028022,-0.030632194731326085,-0.02041470143195524,-6.321373211675206e-05,-0.01719602542235438,-0.004672992611207183
0.015435288858635359,0.006949279316124518,-0.11192002464427274,0.007587053174291709,0.04405234968921132,-0.007457786401061134,-0.006467642801455411,0.041313489216315356,-0.006440300304297174
0.05627281220923656,0.02356148604351754,0.009560851789382515,0.024937080986976223,-0.013749725703947446,0.08879193518596588,0.0022626154739974003,0.02358711299212561,0.04103609380090012
0.0015039771958787363,-0.011064460163314237,0.011467542410997292,0.04678735729752821,-0.02477671012147072,-0.02124784624936445,0.0026481588784079578,-0.002756597629442485,0.0006850953489414406
-0.018265470817495685,-0.013205150221748826,-0.0032711675673337062,0.02142413473860946,-0.03610425427123799,-0.013563183860469338,-0.0026298598581669386,-0.010567763574328919,0.014413297018916998
0.04882999508688116,-0.026838808085452,0.046657010497592674,-0.008675728322701646,0.2061954216919676,0.0002163129598430506,0.003066620675506763,0.0033619792906168914,-0.009430752828481326
0.060038002825822674,-0.057292327144265257,-0.00885988761712776,-0.017901252422265528,0.17906620837959844,0.0008029420658933646,-0.010803885546807682,-0.011873542038711665,-0.025985217025291163
0.01178017200292284,-0.0036758714911720083,-0.009585212770499974,-0.01830580188260638,-0.03986072598554903,-0.008679818296212689,-0.006430155193906477,-0.0011837027681513691,0.0004399541852376232
-0.02519448521907313,-0.06020289988204463,0.009677518771932098,-0.02820627407152024,-0.023647106646199158,-0.010293664231520304,0.0002177764936421865,-0.011954717414081805,0.015348847264566728
0.07627418869491778,0.06640767868932729,0.07751696656724652,0.03345113939706305,-0.009315264562415628,0.0019096751173129126,-0.012904950133754622,0.0260591245949808,-0.017189105657103132
0.048297523230604864,0.00526614172975762,0.003416982008563176,0.10049414365992439,-0.02583989627094518,-0.006617804441719529,0.0077882720862151545,-0.0007779052462516827,0.027560088068066174
-0.2360176543289333,-0.007818297865118253,-0.007472589078897987,-0.024799591231122457,0.03200951525875751,0.0024794959115697806,-0.00308220180142184,-0.003855635115762286,-0.001669744105537413
-0.020515993616614037,-0.017642538020790553,-0.06085609398611399,-0.03803576867160831,0.05557721454287339,-0.011676879927584876,-0.008081033534650835,0.004654674218329697,-0.010699282538919039
0.01895633961018679,-0.009678591004244157,0.0017078666893219968,-0.04101422940688239,-0.02379027803578403,-0.02984752097571436,-0.004206619168845742,-0.0215650911957643,-0.0015822284855243618
-0.006296657246547281,-0.021640456706847295,-0.010059774484071868,-0.02397830137338362,-0.036835243381781055,-0.026332066239830032,-0.011749309923525233,-0.00497665423633655,0.002418164369788367
